ts_code,name,list_date,list_status,total_mv,popularity_ranking
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603690.SH,至纯科技,2017-01-13 00:00:00,L,1198505.8866,3
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
603011.SH,合锻智能,2014-11-07 00:00:00,L,661032.1023,4
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
300260.SZ,新莱应材,2011-09-06 00:00:00,L,1543548.5563,5
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600239.SH,云南城投,1999-12-02 00:00:00,L,438352.5262,6
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
600589.SH,大位科技,2001-06-12 00:00:00,L,1036407.3929,9
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
605588.SH,冠石科技,2021-08-12 00:00:00,L,399010.5234,10
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
601069.SH,西部黄金,2015-01-22 00:00:00,L,1404970.2785,11
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
002549.SZ,凯美特气,2011-02-18 00:00:00,L,527769.0569,13
